"";"metric";"method";"mean_dist";"sd_dist";"min_dist";"max_dist";"setting";"min_node_size";"covered_effect_vars";"covered_noise_vars";"effect_var_fdr";"time";"mse_val_dat_rf";"mse_val_dat_tree";"mse_rf_pred";"probs_quantiles";"number_splits";"imp.num.var";"epsilon";"method_short";"scenario";"rel_MSE"
"4074";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0112359550561798;0,125;734,516433333333;15,8554445920834;21,9436285932518;5,45806116012859;"25perc";16;"100";0,05;"ART";"Scenario 5";1,38398065508728
"4075";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0449438202247191;0,375;738,488233333333;16,4156794689833;20,9116318805639;4,92595691885619;"25perc";16;"100";0,05;"ART";"Scenario 5";1,27388159107733
"4076";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0786516853932584;0,5625;520,149783333333;17,6301304064786;23,9804755537376;4,3910771901975;"25perc";16;"100";0,05;"ART";"Scenario 5";1,36019842172724
"4077";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0337078651685393;0,1875;757,637066666667;16,8935312269875;20,2162110466082;5,88888111137033;"25perc";16;"100";0,05;"ART";"Scenario 5";1,19668355745024
"4078";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,5;218,574766666667;16,2950613702767;23,1525359496021;3,68057939572395;"25perc";8;"100";0,05;"ART";"Scenario 5";1,4208314668783
"4079";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,1;0,0674157303370786;0,875;232,539966666667;17,3639697752758;26,9614968191051;1,98338808128844;"25perc";8;"100";0,05;"ART";"Scenario 5";1,55272654629329
"4080";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0337078651685393;0,375;158,980416666667;17,290923341936;24,0428844388162;2,75468808177774;"25perc";8;"100";0,05;"ART";"Scenario 5";1,3904916448565
"4081";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,5625;733,734416666667;16,6712722176139;23,9885027426406;4,61485501299746;"25perc";16;"100";0,05;"ART";"Scenario 5";1,43891254545624
"4082";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0112359550561798;0,125;218,463216666667;18,1575237048524;22,6171357137099;4,05469601354212;"25perc";8;"100";0,05;"ART";"Scenario 5";1,24560683942082
"4083";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,5;228,618966666667;17,9072195149757;24,8105869764742;3,40605009135803;"25perc";8;"100";0,05;"ART";"Scenario 5";1,38550750191705
"4084";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0224719101123595;0,4;74,0632833333333;15,5576943607921;21,346850831853;4,18414106888844;"25perc";5;"100";0,05;"ART";"Scenario 5";1,3721088958818
"4085";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0112359550561798;0,125;217,875216666667;16,7996835389587;20,8483138006248;5,09517699802162;"25perc";8;"100";0,05;"ART";"Scenario 5";1,24099443613193
"4086";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,32258064516129;1668,1694;16,7943776494042;25,6976146058434;5,33420008527038;"25perc";31;"100";0,05;"ART";"Scenario 5";1,53013199668968
"4087";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,466666666666667;449,425433333333;18,4408645842007;24,4966615844505;4,25610025569618;"25perc";15;"100";0,05;"ART";"Scenario 5";1,3283900802264
"4088";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,5;508,625866666667;16,0268894282527;22,1120138667312;3,87981071372981;"25perc";16;"100";0,05;"ART";"Scenario 5";1,37968218759602
"4089";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0674157303370786;0,375;2608,63936666667;17,0163593129577;24,366958151366;5,46963109743532;"25perc";32;"100";0,05;"ART";"Scenario 5";1,43197247444176
"4090";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,625;512,90005;17,6576702424953;24,4453538026767;3,25836950138664;"25perc";16;"100";0,05;"ART";"Scenario 5";1,38440425418332
"4091";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,5;503,628016666667;17,0309566638763;24,2706202965897;4,54903952704626;"25perc";16;"100";0,05;"ART";"Scenario 5";1,42508848889676
"4092";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,625;159,76415;16,8182861306613;23,6200266026861;2,38177261626048;"25perc";8;"100";0,05;"ART";"Scenario 5";1,40442530345733
"4093";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0112359550561798;0,25;225,65315;17,9608206190094;23,8358043639468;2,62800107354583;"25perc";8;"100";0,05;"ART";"Scenario 5";1,32709996216539
"4094";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,5;218,31695;17,8625971220652;22,3458293194272;3,62720918167207;"25perc";8;"100";0,05;"ART";"Scenario 5";1,25098434268688
"4095";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0224719101123595;0,1875;728,086166666667;17,3383900098143;19,8055904693708;7,5341469408272;"25perc";16;"100";0,05;"ART";"Scenario 5";1,14229697556462
"4096";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,3125;736,501866666667;18,1631983409543;24,5297206649076;4,59793622846929;"25perc";16;"100";0,05;"ART";"Scenario 5";1,35051768991578
"4097";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0337078651685393;0,375;221,014833333333;16,1494074856203;22,0258318963901;3,05680491784859;"25perc";8;"100";0,05;"ART";"Scenario 5";1,36387863864369
"4098";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0337078651685393;0,3125;770,437416666667;17,6305224049394;25,1224314781235;4,26846300348446;"25perc";16;"100";0,05;"ART";"Scenario 5";1,42493970973232
"4099";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0337078651685393;0,375;219,902116666667;17,965615540105;21,272546726025;3,64276646224256;"25perc";8;"100";0,05;"ART";"Scenario 5";1,18407001856062
"4100";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,375;728,86575;15,5450169771528;22,9147235966864;4,30419747315367;"25perc";16;"100";0,05;"ART";"Scenario 5";1,47408803929678
"4101";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,101123595505618;0,53125;3300,83041666667;16,1855447972003;23,5488574134867;5,6247078896094;"10perc";32;"100";0,05;"ART";"Scenario 5";1,45493140382646
"4102";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0224719101123595;0,4;132,693366666667;15,6143651246095;21,8261758518167;3,17725271793143;"10perc";5;"100";0,05;"ART";"Scenario 5";1,39782666010652
"4103";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,4375;924,008733333333;16,2761212339178;23,8321303694342;3,8896571614238;"10perc";16;"100";0,05;"ART";"Scenario 5";1,46423893180215
"4104";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,375;607,431616666667;14,7285747322223;19,9444293611539;3,814925779584;"10perc";16;"100";0,05;"ART";"Scenario 5";1,35413166065015
"4105";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,375;947,396916666667;16,4410933378487;22,8833153783814;5,11216160699028;"10perc";16;"100";0,05;"ART";"Scenario 5";1,39183659554454
"4106";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,533333333333333;812,68645;18,042656703592;24,2083074945542;5,86796928412663;"10perc";15;"100";0,05;"ART";"Scenario 5";1,3417263262419
"4107";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0224719101123595;0,1875;913,3494;17,371952902405;23,077079725549;4,32520210733494;"10perc";16;"100";0,05;"ART";"Scenario 5";1,32841021704325
"4108";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,5;741,2891;18,7893757301718;25,4507051566687;3,48300245365077;"10perc";14;"100";0,05;"ART";"Scenario 5";1,35452638353493
"4109";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,53125;2213,00466666667;15,9029380866238;23,8808077616615;6,04173450468399;"10perc";32;"100";0,05;"ART";"Scenario 5";1,50166011032565
"4110";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,469387755102041;7134,68171666667;16,8621358459756;24,3872320718349;6,77694943823107;"10perc";49;"100";0,05;"ART";"Scenario 5";1,44627183024713
"4111";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0449438202247191;0,315789473684211;1244,59816666667;16,1237874292487;20,3353638749583;4,38846410251036;"10perc";19;"100";0,05;"ART";"Scenario 5";1,26120267736039
"4112";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0224719101123595;0,25;270,864066666667;16,1376706866003;19,9928015065375;3,24046356630302;"10perc";8;"100";0,05;"ART";"Scenario 5";1,23889016542755
"4113";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,5;918,85815;16,6348979704353;22,4230027882506;5,41336139060897;"10perc";16;"100";0,05;"ART";"Scenario 5";1,34794952323136
"4114";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0224719101123595;0,25;273,438566666667;16,8640278930656;20,59526439473;4,56399063311906;"10perc";8;"100";0,05;"ART";"Scenario 5";1,2212541704345
"4115";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0337078651685393;0,1875;621,536966666667;15,4676362992873;20,0594932199333;4,39596879197374;"10perc";16;"100";0,05;"ART";"Scenario 5";1,29686868968192
"4116";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0112359550561798;0,25;274,5728;15,8202725885411;20,1704089998239;4,23613683905004;"10perc";8;"100";0,05;"ART";"Scenario 5";1,27497227920293
"4117";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,101123595505618;0,642857142857143;5293,5465;16,599717230185;23,1011076681281;5,27569353885683;"10perc";42;"100";0,05;"ART";"Scenario 5";1,39165669799007
"4118";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,4375;924,7872;16,7246355077839;21,9114554861803;5,3622512679642;"10perc";16;"100";0,05;"ART";"Scenario 5";1,31013052427854
"4119";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0898876404494382;0,75;951,126466666667;15,919060866044;25,1615360185755;2,76722444796303;"10perc";16;"100";0,05;"ART";"Scenario 5";1,58059173404167
"4120";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,625;279,90995;15,9690710152932;21,811819509228;3,25473621596861;"10perc";8;"100";0,05;"ART";"Scenario 5";1,36587904758764
"4121";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0224719101123595;0,375;285,205116666667;16,0447549948971;22,947899545085;3,4280983256573;"10perc";8;"100";0,05;"ART";"Scenario 5";1,43024306400337
"4122";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,2;0,0337078651685393;0,6;128,537866666667;15,8316296167858;21,3883704015993;3,24860935349095;"10perc";5;"100";0,05;"ART";"Scenario 5";1,35098981717724
"4123";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,4375;631,687133333333;18,4374126483722;26,7034629943771;3,04163485409374;"10perc";16;"100";0,05;"ART";"Scenario 5";1,44833027842086
"4124";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0112359550561798;0,125;275,9495;17,6143288586539;21,7994123435028;4,92249685144421;"10perc";8;"100";0,05;"ART";"Scenario 5";1,23759539852084
"4125";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,5;272,859166666667;16,0061264095756;23,130977590195;3,40735646895235;"10perc";8;"100";0,05;"ART";"Scenario 5";1,44513275718959
"4126";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0786516853932584;0,5625;916,33105;17,5474489806393;23,5011991020495;4,59920630497536;"10perc";16;"100";0,05;"ART";"Scenario 5";1,3392943400479
"4127";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,5;896,382233333333;16,1551285385978;20,7743252872474;5,0852691879361;"10perc";16;"100";0,05;"ART";"Scenario 5";1,28592757634911
"4128";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0112359550561798;0,2;125,158783333333;17,1848427292218;23,0568838070322;3,68652875809644;"10perc";5;"100";0,05;"ART";"Scenario 5";1,34169885464389
"4129";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0674157303370786;0,40625;3159,23493333333;17,4686118045282;21,2006656338297;5,60154661183979;"10perc";32;"100";0,05;"ART";"Scenario 5";1,2136434120274
"4130";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0337078651685393;0,375;183,65005;17,2544262940779;22,6055407138009;4,13832945127693;"10perc";8;"100";0,05;"ART";"Scenario 5";1,31012995323754
"4131";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0337078651685393;0,25;885,720883333333;16,2492655134659;22,1434430832719;4,53793042804962;"10perc";16;"100";0,05;"ART";"Scenario 5";1,36273501500246
"4132";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0449438202247191;0,3125;912,147883333333;17,090814529353;24,1584225572569;4,26179543438319;"10perc";16;"100";0,05;"ART";"Scenario 5";1,41353254496826
"4133";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,5;935,75415;16,8649518325393;23,7277142267483;3,50599687680832;"10perc";16;"100";0,05;"ART";"Scenario 5";1,40692451792053
"4134";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0898876404494382;0,75;941,3067;17,7038220047793;25,49522404417;3,81551457971966;"10perc";16;"100";0,05;"ART";"Scenario 5";1,4400971743439
"4135";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,101123595505618;0,75;630,83155;16,4080811617017;22,9868900382088;4,28899577711911;"10perc";16;"100";0,05;"ART";"Scenario 5";1,40094931343116
"4136";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0674157303370786;0,6875;938,536433333333;17,4901502513226;22,618485873536;4,14782893145722;"10perc";16;"100";0,05;"ART";"Scenario 5";1,29321278253889
"4137";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,5625;941,685;16,9223793698708;25,2801075039831;2,51527789233583;"10perc";16;"100";0,05;"ART";"Scenario 5";1,49388611089719
"4138";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,101123595505618;0,5625;3108,02773333333;16,8587695335066;20,5727858032859;6,42451854572358;"10perc";32;"100";0,05;"ART";"Scenario 5";1,22030174043234
"4139";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,333333333333333;1134,25166666667;18,0777261149252;22,8960728656838;6,66040070720303;"10perc";18;"100";0,05;"ART";"Scenario 5";1,266535001146
"4140";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,6875;902,625716666667;16,3437909740206;20,994079720789;4,11361401269014;"10perc";16;"100";0,05;"ART";"Scenario 5";1,28452938208524
"4141";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,444444444444444;1121,73243333333;16,4983210719611;20,7704993382033;5,99875587454557;"10perc";18;"100";0,05;"ART";"Scenario 5";1,25894624353642
"4142";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,375;887,863133333333;16,016399044901;18,7540048677635;5,77460699677184;"10perc";16;"100";0,05;"ART";"Scenario 5";1,17092517582683
"4143";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,4375;618,15755;17,4847875884798;23,5774864384902;4,05409065970805;"10perc";16;"100";0,05;"ART";"Scenario 5";1,34845712704138
"4144";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0337078651685393;0,5625;627,13115;15,8675482201721;20,7196068395895;4,58087171617411;"10perc";16;"100";0,05;"ART";"Scenario 5";1,30578502438386
"4145";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,3125;624,244683333333;17,0170624375147;24,1269233378112;5,17270434073767;"10perc";16;"100";0,05;"ART";"Scenario 5";1,41780776949037
"4146";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0786516853932584;0,5625;3204,7985;16,1063656733907;21,6032484584658;5,22197711594884;"10perc";32;"100";0,05;"ART";"Scenario 5";1,34128635202643
"4147";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0337078651685393;0,1875;904,609116666667;16,4014438523327;20,6015169387619;6,32781118368026;"10perc";16;"100";0,05;"ART";"Scenario 5";1,25607947228572
"4148";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,4375;636,63715;17,4379561169982;23,2158070019192;4,98570152244279;"10perc";16;"100";0,05;"ART";"Scenario 5";1,33133762042725
"4149";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,375;3169,80221666667;17,1604031370117;24,5777285898566;4,4752185276684;"10perc";32;"100";0,05;"ART";"Scenario 5";1,43223491858692
"4150";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,4375;913,198816666667;16,1081912146449;20,2585332766069;6,97437391850486;"10perc";16;"100";0,05;"ART";"Scenario 5";1,25765413426361
"4151";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0224719101123595;0,3125;915,83405;17,5332918243377;22,6674375438459;4,93153690270174;"10perc";16;"100";0,05;"ART";"Scenario 5";1,29282269244966
